item,choice1,choice2,choice3,choice4,corrAns,givenAns,rt,correct,cond,filename,natural,production,displayOrder,date,hour,min,n,subject
gunu,1. mahunu,2. muhunu,3. magunu,4. mugunu,2,3,3.3912769979997393,0,nat_per,Natural perception_2019_May_23_1634.csv,1,0,42,2019-05-23,16,34,53,32
caya,1. macaya,2. mucaya,3. mazaya,4. muzaya,1,1,1.9852989350001735,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,43,2019-05-23,16,34,53,32
ceyu,1. mazeyu,2. maceyu,3. muzeyu,4. muceyu,2,2,1.9005105569999614,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,44,2019-05-23,16,34,53,32
bazu,1. mufazu,2. mubazu,3. mafazu,4. mabazu,3,3,4.416677316999994,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,45,2019-05-23,16,34,53,32
yecu,1. mulecu,2. muyecu,3. mayecu,4. malecu,3,3,3.4347523789997467,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,46,2019-05-23,16,34,53,32
yazu,1. mayazu,2. malazu,3. mulazu,4. muyazu,1,1,2.117377827999917,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,47,2019-05-23,16,34,53,32
gace,1. magace,2. mugace,3. muhace,4. mahace,4,1,3.97439773699989,0,nat_per,Natural perception_2019_May_23_1634.csv,1,0,48,2019-05-23,16,34,53,32
dewo,1. masewo,2. musewo,3. madewo,4. mudewo,1,2,2.7342165789996216,0,nat_per,Natural perception_2019_May_23_1634.csv,1,0,49,2019-05-23,16,34,53,32
gumo,1. mahumo,2. muhumo,3. magumo,4. mugumo,2,3,2.101782215000185,0,nat_per,Natural perception_2019_May_23_1634.csv,1,0,50,2019-05-23,16,34,53,32
bayu,1. mufayu,2. mafayu,3. mabayu,4. mubayu,2,2,2.924580757000058,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,51,2019-05-23,16,34,53,32
gaya,1. muhaya,2. magaya,3. mahaya,4. mugaya,3,2,1.6326388530001168,0,nat_per,Natural perception_2019_May_23_1634.csv,1,0,52,2019-05-23,16,34,53,32
deyu,1. museyu,2. maseyu,3. madeyu,4. mudeyu,2,2,7.899344416000076,1,nat_per,Natural perception_2019_May_23_1634.csv,1,0,53,2019-05-23,16,34,53,32
cuya,1. macuya,2. muzuya,3. mucuya,4. mazuya,3,4,5.002558337990195,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,1,2019-05-24,11,6,53,35
caya,1. macaya,2. mucaya,3. mazaya,4. muzaya,1,1,1.5721112830215134,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,2,2019-05-24,11,6,53,35
gumo,1. mahumo,2. muhumo,3. magumo,4. mugumo,2,4,2.1289085889875423,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,3,2019-05-24,11,6,53,35
zewo,1. muzewo,2. macewo,3. mucewo,4. mazewo,4,4,2.757756885024719,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,4,2019-05-24,11,6,53,35
galu,1. muhalu,2. mahalu,3. mugalu,4. magalu,2,4,2.419492733984953,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,5,2019-05-24,11,6,53,35
guli,1. maguli,2. muguli,3. muhuli,4. mahuli,3,2,1.5321221649937797,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,6,2019-05-24,11,6,53,35
lawo,1. malawo,2. mulawo,3. mayawo,4. muyawo,1,1,4.411122378020082,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,7,2019-05-24,11,6,53,35
gace,1. magace,2. mugace,3. muhace,4. mahace,4,1,3.695852737990208,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,8,2019-05-24,11,6,53,35
bayu,1. mufayu,2. mafayu,3. mabayu,4. mubayu,2,3,6.7784312759758905,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,9,2019-05-24,11,6,53,35
geye,1. muheye,2. mugeye,3. maheye,4. mageye,3,2,3.2178811639896594,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,10,2019-05-24,11,6,53,35
dume,1. masume,2. madume,3. mudume,4. musume,4,3,2.246977729984792,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,11,2019-05-24,11,6,53,35
luwo,1. maluwo,2. muyuwo,3. mayuwo,4. muluwo,4,4,2.118230923981173,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,12,2019-05-24,11,6,53,35
gami,1. muhami,2. mugami,3. magami,4. mahami,4,3,2.9260592960054055,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,13,2019-05-24,11,6,53,35
gemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,1,3,2.853140043996973,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,14,2019-05-24,11,6,53,35
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,3,2.3261508040013723,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,15,2019-05-24,11,6,53,35
boze,1. maboze,2. muboze,3. mufoze,4. mafoze,4,2,7.697239064989844,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,16,2019-05-24,11,6,53,35
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,4,3.81567061500391,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,17,2019-05-24,11,6,53,35
yecu,1. mulecu,2. muyecu,3. mayecu,4. malecu,3,3,3.2994653950154316,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,18,2019-05-24,11,6,53,35
ceyu,1. mazeyu,2. maceyu,3. muzeyu,4. muceyu,2,2,3.5992005959851667,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,19,2019-05-24,11,6,53,35
dezu,1. madezu,2. masezu,3. mudezu,4. musezu,2,2,2.389205185987521,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,20,2019-05-24,11,6,53,35
gece,1. mahece,2. magece,3. mugece,4. muhece,1,2,3.486839257995598,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,21,2019-05-24,11,6,53,35
buze,1. mafuze,2. mufuze,3. mubuze,4. mabuze,2,3,3.8744208840071224,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,22,2019-05-24,11,6,53,35
cuyu,1. mucuyu,2. macuyu,3. mazuyu,4. muzuyu,1,2,4.0071791209920775,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,23,2019-05-24,11,6,53,35
ceya,1. muzeya,2. maceya,3. mazeya,4. muceya,2,2,1.2544424130173866,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,24,2019-05-24,11,6,53,35
zuyu,1. mucuyu,2. macuyu,3. muzuyu,4. mazuyu,3,3,3.9781808250118047,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,25,2019-05-24,11,6,53,35
dewa,1. mudewa,2. madewa,3. masewa,4. musewa,3,2,2.900243045995012,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,26,2019-05-24,11,6,53,35
buna,1. mufuna,2. mafuna,3. mubuna,4. mabuna,1,3,3.7453072289936244,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,27,2019-05-24,11,6,53,35
duwa,1. masuwa,2. maduwa,3. muduwa,4. musuwa,4,2,2.7573712120065466,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,28,2019-05-24,11,6,53,35
deyu,1. museyu,2. maseyu,3. madeyu,4. mudeyu,2,4,3.0566555320110638,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,29,2019-05-24,11,6,53,35
baca,1. mafaca,2. mufaca,3. mabaca,4. mubaca,1,3,2.2455169390013907,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,30,2019-05-24,11,6,53,35
geza,1. maheza,2. muheza,3. mugeza,4. mageza,1,4,3.797640009986935,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,31,2019-05-24,11,6,53,35
leya,1. muleya,2. maleya,3. mayeya,4. muyeya,2,2,3.3180887160124257,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,32,2019-05-24,11,6,53,35
gewu,1. muhewu,2. magewu,3. mahewu,4. mugewu,3,4,2.722566865995759,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,33,2019-05-24,11,6,53,35
guwu,1. mahuwu,2. maguwu,3. muguwu,4. muhuwu,4,3,1.1616969350143336,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,34,2019-05-24,11,6,53,35
gamo,1. mahamo,2. muhamo,3. magamo,4. mugamo,1,3,3.2238999719847925,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,35,2019-05-24,11,6,53,35
liya,1. mayiya,2. muyiya,3. maliya,4. muliya,3,3,2.6688866460171994,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,36,2019-05-24,11,6,53,35
gunu,1. mahunu,2. muhunu,3. magunu,4. mugunu,2,4,2.180795958993258,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,37,2019-05-24,11,6,53,35
demi,1. masemi,2. musemi,3. mademi,4. mudemi,1,3,4.213668307987973,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,38,2019-05-24,11,6,53,35
bonu,1. mufonu,2. mabonu,3. mafonu,3. mubonu,3,3,2.490563316998305,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,39,2019-05-24,11,6,53,35
guce,1. mahuce,2. muhuce,3. maguce,4. muguce,2,3,5.299774185987189,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,40,2019-05-24,11,6,53,35
dule,1. masule,2. madule,3. musule,4. mudule,3,4,3.7767790200014133,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,41,2019-05-24,11,6,53,35
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,2,2.4542740600008983,1,nat_per,Natural perception_2019_May_24_1106.csv,1,0,42,2019-05-24,11,6,53,35
bome,1. mufome,2. mubome,3. mafome,4. mabome,3,4,4.9165791450068355,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,43,2019-05-24,11,6,53,35
dewo,1. masewo,2. musewo,3. madewo,4. mudewo,1,4,2.1090597069996875,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,44,2019-05-24,11,6,53,35
gaya,1. muhaya,2. magaya,3. mahaya,4. mugaya,3,2,1.1074479870148934,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,45,2019-05-24,11,6,53,35
bazu,1. mufazu,2. mubazu,3. mafazu,4. mabazu,3,4,2.552776461991016,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,46,2019-05-24,11,6,53,35
gazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,2,1,4.188472626992734,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,47,2019-05-24,11,6,53,35
dumu,1. masumu,2. musumu,3. madumu,4. mudumu,2,4,2.1008409670030233,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,48,2019-05-24,11,6,53,35
buma,1. mafuma,2. mubuma,3. mabuma,4. mufuma,4,3,3.035093439015327,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,49,2019-05-24,11,6,53,35
gecu,1. magecu,2. mugecu,3. muhecu,4. mahecu,4,2,2.8248523880029097,0,nat_per,Natural perception_2019_May_24_1106.csv,1,0,50,2019-05-24,11,6,53,35
